Eng. Address,Latitude,Longitude
"A, 3-6/F, 100 Kennedy Road, Wan Chai, Hong Kong",22.27231,114.17341
"Shops A-C, 1/F., Tung Kai Building, 158-172 Jaffe Road & 20 Fleming Road, Wan Chai, Hong Kong",22.27872,114.17449
"UG/F (South), 9 High Street, Sai Ying Pun, Hong Kong",22.28543,114.14348
"Shop A, G/F, Lung Cheung Garden, 26 Praya Kennedy Town, Hong Kong",22.28499,114.13149
"G/F, 1/F & 3/F, 60 Bridges Street, Sheung Wan, Hong Kong",22.28357,114.14971
"No. 14-17, G/F, Shek Tsui House, Shek Wai Kok Estate, Tsuen Wan, N.T.",22.37679,114.12557
"G/F, The Centre, No. 99 Queen's Road Central, Central, Hong Kong",22.28458,114.15469
"King George V Memorial Park, Hospital Road, Sai Ying Pun, Hong Kong",22.28533,114.14448
"LG/F, Yuk Ming Tower, 204 Third Street, Sai Ying Pun, Hong Kong",22.28584,114.13801
"3/F, Sai Ying Pun Community Complex, 2 High Street, Sai Ying Pun, Hong Kong",22.28483,114.14408
"2/F, Caritas, Mok Cheung Sui Kun Com Ctr, 27 Pokfield Road, Kennedy Town, Hong Kong",22.28025,114.12978
LEVEL 2 60 LEI YUE MUN ROAD YAU TONG KOWLOON,22.29885,114.23876
"Nos. 3-16, 18 & 20, G/F, Shek Lin House, Shek Wai Kok Estate, Tsuen Wan, New Territories",22.3752,114.12281
"G/F, Block 3, Bo Shek Mansion, 328 Sha Tsui Road, Tsuen Wan, New Territories",22.3684,114.11778
"5/F, Tin Yiu Community Centre, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories.",22.45019,114.00442
"G/F, Yan Chai Hospital 24th Term Board of Directors Social Service Centre, 6 Tin Ho Road, Tin Shui Wai, Yuen Long, New Territories.",22.45045,114.00094
"G/F (Entrance) & 1/F, Orion Court, 23 Mau Tan Street, Yuen Long, New Territories.",22.44285,114.02937
"Shop No. 122, 1/F, Tin Yan Shopping Centre, Tin Yan Estate, Tin Shui Wai, Yuen Long, New Territories.",22.46241,113.9962
"G/F, Wing B & C, Shui Moon House, Tin Shui Estate, Tin Shui Wai, Yuen Long, N.T.",22.4547,113.99885
"Shops 1-8, G/F, 44 Shui Che Kwun Street, Yuen Long, New Territories.",22.44487,114.03137
"1/F, Tin Chung Cout Ancillary Facilities Block, Tin Chung Court, Tin Shui Wai, New Territories.",22.46058,113.99866
"G/F, 4 Tin Lung Road, Tin Shui Wai, Yuen Long, New Territories.",22.46029,114.00686
"G/F, Block 9, Hor Ping House, Long Ping Estate, Yuen Long, New Territories.",22.44844,114.02375
"No. 15-20, G/F, Woo Shui House, Shui Pin Wai Estate, Yuen Long, New Territories.",22.44571,114.02109
"4/F, 4 Tai Yuk Road, 3nd Floor, Yuen Long Town Hall, Yuen Long, New Territories.",22.44359,114.02207
"Shop No. 111, 1/F, Tin Yiu Plaza, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories.",22.45069,114.00348
"Wing B and Part of Wing A, G/F, Hang Yip House, Cheung Hang Estate, Tsing Yi, New Territories",22.35594,114.0985
"G/F, Wing B & C, Shek Tai House, Shek Lei Estate (I), Kwai Chung, New Territories",22.36414,114.13824
"G/F, Hong On House, Cheung Hong Estate, Tsing Yi, New Territories",22.35026,114.10359
"G/F, Chak Yam House, On Yam Estate, Kwai Chung, New Territories",22.36993,114.14182
"G/F, Block 10, Kwai Shing (West) Estate, Kwai Chung, New Territories",22.35997,114.12269
"215,217,219,221-232, 2/F, Fu Keung House, Tai Wo Hau Estate, Tsuen Wan, New Territories",22.3678,114.1232
"5/F, Cheung Fat Community Centre, Cheung Fat Estate, Tsing Yi, New Territories",22.36327,114.10294
"Podium Level, Wing B & C, Shing Yat House, Kwai Shing (East) Estate, Kwai Chung, New Territories",22.3649,114.1271
"Units 15-22, G/F, Kwai On House, Kwai Fong Estate, Kwai Chung, New Territories",22.36095,114.13047
"Portion of G/F, Maritime Square, 33 Tsing King Road, Tsing Yi, New Territories",22.35841,114.10748
"1/F, Block 5, Yeung King House, Lai King Estate, Kwai Chung, New Territories",22.34749,114.12611
"5/F, Cheung Ching Est. Comm. Centre, Cheung Ching Estate, Tsing Yi, New Territories",22.3488,114.10686
"6/F, Tai Wo Hau Community Centre, Tsuen Wan, New Territories",22.36779,114.12516
"3/F, 22 Wo Yi Hop Road, Kwai Chung, New Territories",22.36532,114.13641
"Portion of 3/F, 22 Wo Yi Hop Road, Kwai Chung, New Territories",22.36532,114.13639
"G/F, Wing A, Yee Kui House, Tsing Yi Estate, Tsing Yi, New Territories",22.35338,114.10312
"G/F, Fung Yat Social Ser Complex, 364 Kwai Shing Circuit, Kwai Chung, New Territories",22.36416,114.13041
"Unit 309-314, 3/F, Ching Kwai House, Cheung Ching Estate, Tsing Yi, New Territories",22.34582,114.10944
"First Floor, Clague Garden Estate, 22 Hoi Shing Road, Tsuen Wan, N.T.",22.37007,114.11014
"Mezzanine floor, Block 1, Belvedere Garden, Castle Peak Road, 9 1/2 Miles, Tsuen Wan, N.T.",22.37124,114.10085
"Podium Level 2, The Westwoods, 8 Belcher's Street, Western, Hong Kong",22.28515,114.13326
"4/F, Princess Alexandra Community Centre, Tai Ho Road, Tsuen Wan, N.T.",22.37171,114.11457
"Unit 113-123, G/F, Tung Mau House,Lei Tung Estate, Ap Lei Chau, Hong Kong",22.24168,114.15564
"G/F, 1/F & 2/F, Honour Court, 188-194 Ma Tau Wai Road, Kowloon City, Kowloon",22.31296,114.18734
"5/F, Tai Po Community Centre, Heung Sze Wui Street, Tai Po Market, N.T.",22.44678,114.16598
"104-108, 113-115, Ground Floor, Cheung Wo House, Cheung Wah Estate, Fanling, N.T.",22.49187,114.14135
"Floor 2, Tip Ling House, Butterfly Estate, Tuen Mun, N.T.",22.37497,113.96285
"9-16, Ground Floor, Leung Chi House, Leung King Estate, Tuen Mun, N.T.",22.40548,113.96241
"5/F, Leung King Estate Community Centre, Leung King Estate, Tuen Mun, N.T.",22.40767,113.96381
"G/F, Tai Sang House, Kin Sang Estate, Tuen Mun, N.T.",22.40595,113.97147
"1st Floor, Block 2, Lei Muk Shue Estate, Tsuen Wan, N.T.",22.37817,114.13466
"Ground Floor, Oi Fai House (Block 4), Yau Oi Estate, Tuen Mun, N.T.",22.3883,113.97376
"Shan King Estate Phase I (Adjacent to Community Hall), Tuen Mun, N.T.",22.39636,113.96552
"Ground Floor Adjacent to Moon Yu House, Sam Shing Estate, Tuen Mun, N.T.",22.38105,113.97898
"Ground Floor, Block 6, Oi Lai House, Yau Oi Estate, Tuen Mun, N.T.",22.38718,113.97193
"3/F, Yan Oi Tong Community and Indoor Sports Centre, 18 Kai Man Path, Tuen Mun, N.T.",22.39642,113.97595
"5/F, Butterfly Estate Community Centre, Tuen Mun, N.T.",22.37475,113.96222
"125-132, Ground Floor, Wong Shek House, Ping Shek Estate, Kowloon",22.33215,114.2091
"5/F, Fung Tak Estate Community Centre, Fung Tak Estate, Diamond Hill, Kowloon",22.34288,114.20179
"5th floor, Choi Wan Estate Community Centre, Choi Wan Estate, Wong Tai Sin, Kowloon.",22.33505,114.21388
"No.109-114, Ground Floor, Ngan Ho House, Choi Wan Estate, Kowloon",22.33297,114.21404
"G/F, Tat Sin House, Upper Wong Tai Sin Estate, Kowloon.",22.34302,114.19258
"G/F, Kwong Sun House, Kwong Ming Court, Tseung Kwan O, Kowloon",22.31214,114.26031
"Unit 1-8, G/F, Fu Tung House, Tung Tau Estate, Kowloon.",22.33629,114.19355
"Top Floor, Carpark Block, Hong Nga Court, Lam Tin, Kowloon",22.30562,114.23806
"Unit No. 204, 2/F, Kwong Tin Shopping Centre, Kwong Tin Estate, Kowloon",22.30274,114.23997
"No. 15-18 & 24-27, Ground Floor, Kai Ning House, Kai Yip Estate, Kowloon",22.32985,114.20999
"5/F, Lok Wah Estate Community Centre, Chun Wah Road, Ngau Tau Kok, Kowloon",22.32052,114.22253
"Lam Tin (West) Estate Community Centre, 5/F, 71 Kai Tin Road, Lam Tin, Kowloon.",22.30891,114.23381
"Unit 2, 1/F, Tak Hong House, Tak Tin Estate, Lam Tin, Kowloon",22.30819,114.23899
"G/F, Wing B & C, Sau Yue House, Sau Mau Ping Estate, Kowloon",22.31803,114.23344
"Unit 2, G/F, Sau Fu House, Sau Mau Ping (I) Estate, Sau Ming Road, Kowloon",22.31677,114.23227
"Wing B & C, G/F, Tat Yan House, Po Tat Estate, Sau Mau Ping, Kowloon.",22.31761,114.23917
"G/F, Ko Shing House, Ko Yee Estate, Ko Chiu Road, Yau Tong, Kowloon",22.29696,114.24086
"3/F, Sai Cho Wan Neighbourhood Community Centre, Cha Kwo Ling Road, Kwun Tong, Kowloon.",22.30718,114.22879
"Room 37, 2/F, Lotus Tower 2, Garden Estate, 297 Ngau Tau Kok Road, Kwun Tong, Kowloon.",22.3156,114.22006
"5th floor, Shun Lee Estate Community Centre, Shun Lee Estate, Kwun Tong, Kowloon",22.33157,114.22726
"Units No. 19-31, G/F, Tin Wan House (Low Block), Shun Tin Estate, Kwun Tong, Kowloon",22.32566,114.22811
"G/F, Shops 11-13, Chevalier Commercial Centre, 8 Wang Hoi Road, Kwun Tong, Kowloon",22.32132,114.21126
"4th floor, Kwun Tong Community Centre, No. 17 Tsui Ping Road, Kwun Tong, Kowloon",22.31297,114.22939
"2/F, Bo Fung Building, 5 Horse Shoe Lane, Kwun Tong, Kowloon",22.31466,114.2222
"Unit 21-34, Podium Level, Tsui To House, Tsui Ping Estate, Tsui Ping Road, Kwun Tong, Kowloon",22.31575,114.22975
"Unit 3, G/F, Hon Chung House, Wan Hon Estate, Kwun Tong, Kowloon",22.31819,114.22341
"G/F, Wing B & C, Lei Sang House, Lei Yue Mun Estate, Kwun Tong, Kwoloon.",22.29458,114.24052
"1/F, Carport Block, Lung Mun Oasis, 43 Lung Mun Road, Tuen Mun, N.T.",22.38451,113.96572
"G/F, Ka Lai Lau, Ka Wai Chuen, Hung Hom, Kowloon",22.30769,114.18642
"306-313, Pik Lam House, Tsui Lam Estate, Tseung Kwan O, Kowloon",22.32152,114.24846
"Level 1, Shop 106, Plover Cove Garden, 3 Plover Cove Road, Tai Po, N.T.",22.44915,114.16904
"G/F, Wang Cho House, Wang Tau Hom Estate, Kowloon",22.3414,114.18604
"G/F, Shop B & 1st Floor, Times Towers, 391-407 Jaffe Road, Wanchai, Hong Kong",22.2802,114.18009
"5/F, On Ting/Yau Oi Community Centre, On Ting Estate, Tuen Mun, N.T.",22.38755,113.97645
"3/F, King Lam Neighbourhood Community Centre, King Lam Estate, Tseung Kwan O, Kowloon",22.31969,114.26104
"No. 101-108, Ground Floor, Hok Sam House, Lung Hang Estate, Shatin, N.T.",22.36671,114.17687
"1-8, G/F, Sun Wai House, Sun Chui Estate, Shatin, N.T.",22.37145,114.18087
"D.D. 215, Tan Cheung Village, Sai Kung, New Territories.",22.38205,114.26974
"G/F, Phase I, Commercial Complex, Tai Hing Estate, Tuen Mun, New Territories.",22.40264,113.97042
"2nd Floor and 3rd Floor, 107 Ma Tau Chung Road, Kowloon City, Kowloon",22.3244,114.18844
"Units 1-5, G/F, Heng Sing House, Heng On Estate, Ma On Shan, Shatin, N.T.",22.41764,114.2289
"Unit 201-218, 1/F, Block 23, Shek Kip Mei Estate, Woh Chai Street, Shamshuipo, Kowloon",22.33369,114.16515
"458, Shaukiwan Road, Hong Kong",22.2766,114.2295
"1/F, 150-174 Lai Chi Kok Road, Kowloon",22.32559,114.16459
"5/F, North District Community Centre, 2 Lung Wan Street, Sheung Shui, N.T.",22.50164,114.12884
"Unit No. G37, Ground Floor, Commercial Complex, Sui Wo Court, Shatin, N.T.",22.39179,114.19394
"Podium Floor, Block 9, Site 5, Oak Mansions, Whampoa Garden, Hunghom, Kowloon",22.30323,114.19044
"Wing B & C, G/F, Heng Kwai House, Tin Heng Estate, Tin Shui Wai, New Territories.",22.47009,113.99874
"Unit No. 107-120, 122 & 124, G/F, Choi Yuk House, Choi Yuen Estate, Shek Wu Hui, Sheung Shui, N.T.",22.50182,114.12577
"No. 316, Podium Level, Shun Yee House, Lei Cheng Uk Estate, (Redevelopment), Shamshuipo, Kowloon",22.33815,114.15895
"5/F, Lung Hang Estate Community Centre, Shatin, N.T.",22.36767,114.17962
"3/F, Neighbourhood Community Centre, Phase II, Wan Tau Tong Estate, Tai Po, N.T.",22.44218,114.16607
"28-40, G/F, Bean Goose House, Sha Kok Estate, Shatin, N.T.",22.37896,114.19503
"G/F, Home Affairs Department, Causeway Bay Community Centre, 7 Fuk Yum Road, North Point, Hong Kong.",22.28834,114.19125
"Level 5, Commercial Complex, Lung Poon Court, Diamond Hill, Kowloon",22.34171,114.20026
"Unit 1, G/F, Ching Man House, Homantin Estate, Kowloon",22.31486,114.18239
"LG2, Phase 3, Ocean Shores, No. 88 O King Road, Tiu Keng Leng, Kowloon.",22.30374,114.25281
"Wing B & C, G/F, Ming Sing House, Kin Ming Estate, Tseung Kwan O, Kowloon.",22.30669,114.2502
"G/F, Wing B & C, Un Fung House, Un Chau Estate, Sham Shui Po, Kowloon.",22.33761,114.15523
"G/F, Hong Ming House, Wah Ming Estate, Fanling, N.T.",22.48343,114.13977
"Shop No. 37, Level 1, Shopping Arcade, Regentville I, 8 Wo Mun Street, Luen Wo Hui, Fanling, New Territories.",22.50057,114.14416
"Wing B & C, G/F, Choi Fu House, Choi Ming Court, Tseung Kwan O. Kowloon.",22.30742,114.25302
"Unit 4-10, G/F, Sui Keung House, Siu Sai Wan Estate, Chai Wan, Hong Kong",22.26244,114.24768
"5/F, Cheung Sha Wan Community Centre, 55 Fat Tseung Street, Cheung Sha Wan, Kowloon.",22.33997,114.15881
"G/F, Fu Ming House, Wah Ming Estate, Fanling, N.T.",22.48294,114.13999
"G/F, Caritas Ta Kwu Ling Centre, Ping Che Road, Ta Kwu Ling, Fanling, N.T.",22.53343,114.15307
"G/F, Wah Koon House, Wah Sum Estate, Fanling, N.T.",22.4859,114.14276
"Units No. 1-13, Ground Floor, Oriole House, Sha Kok Estate, Shatin, N.T.",22.37899,114.1958
"Unit A, 1/F, Quarry Bay Community Complex, 1 Greig Road, Quarry Bay, Hong Kong.",22.28375,114.21403
"Shop 2, G/F, Siu Hei Commercial Centre, Siu Hei Court, Tuen Mun, N.T.",22.37361,113.966
"4/F, Wong Tai Sin Community Centre, Ching Tak Street, Kowloon",22.34104,114.19433
"Level 3, Community Building, Hing Man Estate, Chai Wan, Hong Kong",22.26668,114.23277
"3/F, Fu Heng Neighbourhood Community Centre, Fu Heng Estate, Tai Po, N.T.",22.45986,114.17192
"Ground floor, Kwong Lai House, Kwong Fuk Estate, Tai Po, N.T.",22.44808,114.17601
"2/F, Island Place, 53 Tanner Road, North Point, Hong Kong",22.29076,114.20223
"G/F, Lee Ga Building, 129 Sai Wan Ho Street, Sai Wan Ho, Hong Kong",22.28137,114.22168
"G/F, Shop 3, 8-13 and 1/F, Units 1-10, Boss Commercial Centre, 28 Ferry Street, Yaumatei, Kowloon",22.30731,114.16758
"Unit 101-105, G/F, Oi Tak House, Yau Oi Estate, Tuen Mun, N.T.",22.38814,113.97229
"G/F, Fuk Lok House, Ka Fuk Estate, Fanling, N.T.",22.49227,114.13447
"Wing B & C, G/F, Chun King House, King Sing Court, Fanling, N.T.",22.48686,114.14159
"103-116 and 118, G/F, Lai Kuk House, Lai Kok Estate, Shamshuipo, Kowloon",22.33147,114.15782
"G/F, Carport Block, Harmony Garden, 9 Siu Sai Wan Road, Chai Wan, Hong Kong",22.26506,114.24813
"Unit No. 21-28, G/F, Pok On House, Pok Hong Estate, Shatin, N.T.",22.37453,114.19266
"Portion of G/F & Portion of 1/F, Hoi Yan House, Hoi Fu Court, Mong Kok, Kowloon.",22.31601,114.16491
"G/F, Ching Yuk House, Tsz Ching Estate, Tsz Wan Shan, Kowloon",22.34968,114.20254
"Wing B, G/F, Fu Shing House, Fung Shing Court, Sha Tin, New Territories.",22.37207,114.18885
"G/F, 14 Tung Kun Street, Yau Ma Tei, Kowloon",22.31085,114.16833
"G/F, A23-A26, A36-A42, A48-A52, A53a-A56, San Po Kong Plaza, 33 Shung Ling Street, San Po Kong, Kowloon",22.33491,114.19609
"Ground Floor, 100 Shing Tai Road, Heng Fa Chuen, Chai Wan, Hong Kong",22.27653,114.24011
"G/F, 42 Shing Tak Street, Kowloon City, Kowloon",22.32449,114.18815
"G/F, Yiu Ming House, Yiu Tung Estate, Yiu Hing Road, Shau Kei Wan, Hong Kong",22.27628,114.22518
"Podium, Level 6, Perfect Mount Garden, Po Man Street, Shaukiwan, Hong Kong",22.27872,114.22869
"Flat No. 1-5, G/F, Tin Yue House, Tin King Estate, Tuen Mun, N.T.",22.40576,113.96484
"No. 124-130, Tip Mo House, Ground Floor, Butterfly Estate, Tuen Mun, New Territories.",22.37595,113.96178
"Units 106-110, (Wing B), Ground Floor, Tin Hor House, Tin Ping Estate, Sheung Shui, N.T.",22.50357,114.13222
"G/F, Lung Hong House, Lower Wong Tai Sin Estate, Kowloon",22.33828,114.19397
"No. 223-232, 1st Floor, Kwai Wo House, Lek Yuen Estate, Sha Tin, New Territories.",22.38478,114.19059
"117-124, G/F, Hing Wo House, Po Nga Court, Tai Po, N.T.",22.45074,114.1586
"5/F, Nam Cheong Community Centre, Nam Cheong Estate, Shamshuipo, Kowloon",22.32701,114.1575
"Wang Chak House (Block 4), Phase IV, Wang Tau Hom Estate, Kowloon",22.34011,114.188
"G/F, Yiu Fook House, Yiu Tung Estate, Shaukeiwan, Hong Kong",22.27776,114.22176
"G/F, Sun Kit House, Sun Chui Estate, Shatin, N.T.",22.36985,114.1827
"G1, G/F, Lee Hing House, Lee On Estate, Ma On Shan, Shatin",22.42602,114.24183
"First Floor, Willow Court, Whampoa Garden, Hunghom, Kowloon",22.30472,114.18689
"G/F, Shops 1A, 1B, 2A & 2B, Harmony Garden, 55 Kowloon City Road, Kowloon City, Kowloon",22.31912,114.18907
"G/F, Hei Tsui House, Wan Tsui Estate, Chai Wan, Hong Kong",22.26273,114.23916
"Ground Floor, Block 3, Mei Yeung House, Mei Lam Estate, Shatin, N.T.",22.37862,114.17689
"Fu Shin Estate, Tai Po, N.T.",22.4527,114.17499
"3rd Floor, Neighbourhood Community Centre, Tai Wo Estate, Tai Po, N.T.",22.45268,114.16145
"Unit 1, 2 and 5-12, G/F, Man Tai House, Tsz Man Estate, Tsz Wan Shan, Kowloon",22.34814,114.2033
"3/F, Mongkok Complex, 557 Shanghai Street, Kowloon.",22.31867,114.16793
"4/F, & Roof Playground, Tai Hang Tung Community Centre, 17 Tong Yam Street, Tai Hang Tung, Kowloon.",22.3305,114.17026
"23-25, Man Lai Road, Shatin, N.T.",22.376,114.18375
"Room 301-320 & Children Play Area, 3/F, Neighbourhood Community Centre, Hin Wo Lane, Hin Keng, Shatin, N.T.",22.36655,114.17474
"No. 1-6, Lower Ground 1, Fu Shun House, Fu Shan Estate, Po Kong Village Road, Kowloon.",22.34279,114.20908
"G/F, Tong Wong House,Tong Ming Court, Tseung Kwan O, Kowloon",22.3084,114.25688
"F12, 1/F, Commercial Centre, Tin Ma Court, Lung Cheung Road, Kowloon",22.34283,114.18692
"G/F, Tak Yue House, Hau Tak Estate, Tseung Kwan O, Kowloon",22.31807,114.26742
"Podium Level, Block 1, Verbena Heights, 8 Mau Tai Road, Tseung Kwan O, Kowloon",22.322,114.25574
"2/F, Kwun Tong Community Centre, 17 Tsui Ping Road, Kwun Tong, Kowloon",22.31294,114.22932
"Unit B, G/F, Sheung Mei House, Sheung Tak Estate, Tseung Kwan O, New Territories",22.31103,114.2566
"G/F, Wing C Choi Yip House, Choi Fai Estate, Choi Hung, Kowloon",22.33521,114.21831
"5/F, 85 Stone Nullah Lane, Wanchai, Hong Kong.",22.27342,114.17365
"G01, Oi Sin House, Oi Tung Estate, Aldrich Bay, Shaukeiwan, Hong Kong",22.28071,114.22696
"G/F, Wing B Cheung Chi House, Cheung Wah Estate, Fanling, New Territories",22.49405,114.14084
"Unit 101, Caritas House, 2 Caine Road, Hong Kong",22.27895,114.15425
"Unit 124-125 Oi Ming House, Yau Oi Estate, Tuen Mun, New Territories",22.3891,113.97345
"Unit 202, 2/F, Carpark Block 1, Shek Wai Kok Estate, Tsuen Wan, New Territories",22.37468,114.12394
"G/F & 1/F, Hoi Yan House, Hoi Fu Court",22.31601,114.16491
"G/F, Wing A Chun Tung House, Tung Tau Estate, Kowloon",22.33579,114.19281
"4/F, East Wing, Headquarters Building, 248 Nam Cheong Street, Shamshuipo, Kowloon",22.3344,114.16866
"Units 119-122 Tip Ying House, Butterfly Estate,Tuen Mun, New Territories",22.37684,113.9621
"Unit 1-16, G/F, Lei Yee House, Ap Lei Chau (West) Estate, Ap Lei Chau, Hong Kong",22.24468,114.14861
"G/F(P), 1/F(P) & 4/F(P), 131 Pokfulam Road, Southern, Hong Kong",22.26694,114.13215
"No. 5 Bowen Road, Mid-Levels, Hong Kong",22.27476,114.15717
"1/F, Yan Chai Hospital Multi-services Complex, 18 Yan Chai Street, Tsuen Wan, N.T.",22.36965,114.11888
"G/F, 6-17 Wang Leung House, Wang Tau Hom Estate, Kowloon",22.34137,114.18775
"Pinehill Village, Chung Nga Road, Nam Hang, Tai Po, N.T.",22.46271,114.17217
"2/F, Podium Level, Jubilant Place, 33 Ma Tau Kok Road, Kln.",22.32195,114.1894
"Room 502, 5/F, 4 Cliff Rd., Yaumatei, Kln.",22.3111,114.17185
"3 Hung Ling Street, Hung Hom, Kowloon",22.30512,114.18416
"201 Castle Peak Road - San Hui, Tuen Mun, NT.",22.3988,113.97702
"G/F, Bo Shek Mansion, 328 Sha Tsui Rd., Tsuen Wan, NT",22.36838,114.11773
"1/F, Un Hong House, Un Chau Estate, Shamshuipo, Kowloon.",22.3374,114.15436
"Rm 100-109, Shek Fong Hse., Shek Wai Kok Est., Tsuen Wan, NT.",22.37477,114.12427
"Rm 101-118, Blk 10, Kwai Shing West Est., NT.",22.35997,114.1229
"4/F & 5/F, West Wing, Fu Hong Society Rehab Centre, 85 Yue Kwong Road, Aberdeen, Hong Kong",22.24991,114.15923
"51 Bridges Street, Sheung Wan, Hong Kong",22.28393,114.14942
"Rm 511-516, On Hing Hse., Hing Wah Est., HK",22.26326,114.23403
"G/F, Sui Shing Hse., Siu Sai Wan Est., Chai Wan, HK",22.26384,114.24786
"2/F, New Life Building, 332 Nam Cheong Street, Shamshuipo, Kowloon.",22.33874,114.16835
"G/F, King Yu Hse., King Lam Est., Tseung Kwan O, New Territories.",22.31967,114.26156
"12/F & 13/F, St. James' Settlement Jockey Club Social Services Building, 100 Kennedy Road, Wanchai, HK.",22.27249,114.17351
"G/F, Sun Fong Hse., Sun Chui Est., Shatin, NT.",22.37163,114.18189
"G/F, Ting Tai Hse, On Ting Estate, Tuen Mun, New Territories",22.38776,113.9772
"G/F, Tin Lok Hse, Tin King Est., Tuen Mun, NT.",22.40724,113.96481
"33, San Fuk Rd., Tuen Mun, NT.",22.41027,113.97189
"G/F., Blk 2, Carpark Bldg., Shek Wai Kok Est., Tsuen Wan, NT",22.3759,114.12297
"Unit 5-8, G/F, Hor Ping House, Long Ping Estate, Yuen Long, New Territories",22.44844,114.02375
"G/F, Yiu Man House, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories",22.45003,114.00369
"G/F, Kwong Wai Hse., Kwong Fuk Est., Tai Po, NT.",22.44982,114.17423
"G/F, Yung Wui House, Yung Shing Court, Fanling, NT.",22.48293,114.1379
"G/F, Tak Shing Hse, Tak Tin Estate, Lam Tin, Kowloon",22.30742,114.2388
"G/F, Tsui Tung House, Tsui Ping South Estate, Kwun Tong, Kowloon",22.31254,114.23378
"G/F, Tsui Mui House, Tsui Ping North Estate, Kwun Tong, Kowloon",22.31588,114.2287
"1/F & 2/F, MHA Jockey Club Building, 2 Kung Lok Road, Kwun Tong, Kowloon",22.31757,114.22245
"G/F, On Chiu Hse., Cheung On Est., Tsing Yi, NT.",22.35983,114.10459
"33 Razor Hill Road., Sai Kung",22.33691,114.24887
"Rm. 102-3, 1/F, Oi Sin House, Oi Tung Estate, Shau Kei Wan, HK.",22.2807,114.22689
"G/F, Man Wo Hse., Wo Che Est., Shatin, NT.",22.39,114.19571
"19, Mok Cheong Street, To Kwa Wan, Kln.",22.32157,114.19355
"G/F, Tao Tak Hse., Lei Cheng Uk Est., Shamshuipo, Kln.",22.33956,114.15902
"S102, G/F, Lai Lo House, Lai Kok Estate, Shamshuipo, Kowloon.",22.33181,114.15696
"6/F, Sheung Mei House, Sheung Tak Estate, Tseung Kwan O, New Territories.",22.31123,114.25665
"G/F, Tai Wo Hau Community Centre, 15 Tai Wo Hau Road, Tsuen Wan, N.T.",22.36772,114.12513
"G/F, Cheung Ching Estate Community Centre, Tsing Yi, N.T.",22.34882,114.10689
"No.2, G/F, Sau On House, Sau Mau Ping, Kowloon.",22.31628,114.23308
"G/F, Lam Tin Western District Community Centre, 71 Kai Tin Road, Lam Tin, Kwun Tong, Kowloon.",22.30891,114.23381
"Units 110-115, G/F., Kwong Ping House, Kwong Fuk Estate, Tai Po, N.T.",22.4479,114.17391
"Podium Floor, Hong Shing Court, Healthy Village, 668 King・s Road, North Point, H.K.",22.2916,114.20642
"G/F, Shun Lee Community Centre, 2 Shun Chi Street, Kwun Tong, Kowloon.",22.33157,114.22726
"Unit 1-13, G/F, Wang Kei House, Wang Tau Hom Estate, Kowloon.",22.33983,114.18878
"Unit 106-110, G/F, Lung Yue House, Lower Wong Tai Sin Estate, Kowloon.",22.33953,114.19527
"Unit 621-624, Karman House, Oi Man Estate, Homantin, Kowloon.",22.31222,114.17988
"Unit 135 -140, G/F, Block 21,Shek Kip Mei Estate, Kowloon.",22.33294,114.16473
"Unit No. 2, LG/F, Lek Yuen Community Hall, Lek Yuen Estate, Shatin, N.T.",22.3853,114.19109
"Unit 5-12, G/F, Sui Yick House, Siu Sai Wan Estate, Chai Wan, H.K.",22.26328,114.24807
"5/F, 85 Stone Nullah Lane, Wan Chai, Hong Kong.",22.27336,114.17365
"Unit 141-148, G/F, Block B, Mei Fung House, Mei Lam Estate, Shatin, N.T.",22.37743,114.17575
"3/F, Holy Trinity Church, Centenary Bradbury Building, 135 Ma Tau Chung Road, Kowloon",22.32542,114.18879
"Wing B, G/F., Pok Tai House, Pok Hong Estate, Shatin",22.37692,114.19586
"Room 513-516, Kar Man House, Oi Man Estate, Ho Man Tin, Kowloon",22.31204,114.17988
"Wing B, G/F, Chu Fung House, Fung Tak Estate, Wong TaI Sin, Kowloon",22.34549,114.20076
"Unit 121-140, G/F., Wah Yuen House, Chuk Yuen (South) Estate, Wong Tai Sin, Kowloon",22.34492,114.19195
"G/F, Yu Cheong House, Yu Ming Court, Tseung Kwan O, Kowloon",22.31838,114.26681
"Units 10-18, G/F, Block 13,Pak Tin Estate, Kowloon",22.33807,114.16752
"Room 118-125, Kwong Yau House, Kwong Fuk Estate, Tai Po, N.T.",22.44809,114.17471
"Hong Chi Jockey Club Pinehill Pre-school and Children Service Complex, Pinehill Village, Chung Nga Road, Nam Hang, Tai Po, New Territories",22.46272,114.17216
"Unit 1-16, G/F, Lei Yee House, Ap Lei Chau (West) Estate, Ap Lei Chau, Hong Kong",22.24468,114.14861
"2/F - 4/F, 19 Sandy Bay Road, Sandy Bay, Hong Kong",22.27055,114.12428
"G/F(P), 1/F(P) & 4/F(P), 131 Pokfulam Road, Southern, Hong Kong",22.26694,114.13215
"Unit No.1, Podium Floor, Lei Wong House, Lei Yue Mun Estate, Kwun Tong, Kowloon",22.29433,114.23939
"1/F, On Tai Estate Ancillary Facilities Block, 23 On Sau Road, Kwun Tong, Kowloon",22.32556,114.23119
